id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1297993479109529317,"simlistic, peaceful and cosy",277795587,Alvin,,Ward 104,-33.791578507785836,18.525882389528707,Entire home/apt,680,10,0,,,1,361,0,
1298013123940227933,"Quiet, central, safe and ideal for remote working!",655721657,Stefanus Jakobus,,Ward 54,-33.9224805,18.3822633,Entire home/apt,3185,1,3,2024-12-15,3,5,213,3,
1298075761519332818,The Nest Kommetjie,119597935,Joanne,,Ward 61,-34.14178,18.32663,Entire home/apt,1450,2,2,2024-12-19,2,1,327,2,
1298208708418711448,Serene loft apartment,466472710,Lizelle,,Ward 4,-33.85684344630443,18.508862927556038,Entire home/apt,1100,2,1,2024-12-25,1,1,225,1,
1298302218435123658,Cozy Sea Point Studio Apt | Netflix | Wifi,664040500,Chregan,,Ward 115,-33.9091613,18.3981255,Entire home/apt,2784,2,0,,,1,329,0,
1298311555717225418,Villa Hely,3929808,Lavinia,,Ward 54,-33.9532882,18.3880007,Entire home/apt,43980,4,0,,,20,253,0,
1297605699879848135,Sunny bright apartment Vredehoek,45881992,Tereza,,Ward 77,-33.93898084824797,18.423042718139797,Entire home/apt,1262,10,0,,,1,28,0,
1297611141918022456,Penthouse Room with Shared Spaces in Metropole,659351385,Scott,,Ward 115,-33.90971308657156,18.406767758314214,Entire home/apt,785,2,0,,,20,28,0,
1297613644848086431,Sleek & Stylish 2-Bed Seaside Retreat *Ocean View,31722828,Andrew,,Ward 115,-33.900094985695254,18.409975607965986,Entire home/apt,,5,0,,,13,1,0,
1297625616564470279,Century On Lank B4 by CTHA,2516345,Jaco,,Ward 55,-33.89184131383933,18.515347802661296,Entire home/apt,2723,1,0,,,88,305,0,
1297629325280735999,Carradale 502,385204843,Valencia,,Ward 115,-33.91160252891596,18.418588490902817,Entire home/apt,,1,0,,,10,0,0,
1297629770834188768,Villa Bleu Blanc in Camps Bay with Pool and Views,57218252,Nox,,Ward 54,-33.9490899,18.3793755,Entire home/apt,24461,3,0,,,175,333,0,
1297630985258177680,Villa Italia Getaway | Pool | Gym | Netflix | Wifi,590116278,Chregan,,Ward 55,-33.88887825533832,18.506627376721188,Entire home/apt,2517,2,0,,,3,344,0,
1297638621949432471,Harbour Bridge 326 by CTHA,2516345,Jaco,,Ward 115,-33.91199901517513,18.42506549998383,Entire home/apt,2279,2,0,,,88,328,0,
1297641365671462289,Modern and cozy 2-bedroom with pool and gym,655721657,Stefanus Jakobus,,Ward 54,-33.9218897,18.3843933,Entire home/apt,5156,2,5,2024-12-23,5,5,233,5,
1297647729710164803,Stunning 2 bedroom in Fresnaye,490536499,Cheri-Lee,,Ward 54,-33.92475797089802,18.387286481292524,Entire home/apt,7600,1,0,,,29,359,0,
1297650307290030508,Ocean View B104 by CTHA,2516345,Jaco,,Ward 23,-33.81939658667108,18.476415432894818,Entire home/apt,2723,2,0,,,88,360,0,
1297653106938921518,"Cape Town Apartment, Sea View",430486776,Johan,,Ward 115,-33.90762781857037,18.39988827527061,Entire home/apt,2200,2,0,,,2,352,0,
1297656158809562683,Pangolin Old Cape Quarter Residences,30471225,Colin,,Ward 115,-33.9164026,18.4178684,Entire home/apt,3603,3,0,,,23,299,0,
1297657842828092922,"New City center mountain view studio, pool + gym",31361698,Christo,,Ward 115,-33.92903887568565,18.42215904351654,Entire home/apt,1390,3,2,2024-12-19,2,54,135,2,
1297679485825400000,709 Vida d'Chette,565294993,Saien,,Ward 115,-33.919934282038874,18.432422971573303,Private room,950,1,3,2024-12-09,3,7,217,3,
1297682531544135440,Antigua House,10505478,Thomas,,Ward 69,-34.1368220500841,18.392058794245095,Entire home/apt,4000,2,0,,,13,327,0,
1297686374417517732,Sanctuary in the Heart of the Atlantic Seaboard,953634,Simona,,Ward 54,-33.917633018979075,18.392392412284124,Entire home/apt,,5,1,2024-12-21,1,1,0,1,
1297696910646981772,Ocean View Holiday House,661936528,James,,Ward 115,-33.91260329336526,18.400580009506424,Entire home/apt,18000,6,0,,,4,157,0,
1297713377500685821,"Fun studio with AC, kitchen & all the amenities!",20218142,Johan,,Ward 115,-33.921441,18.4187677,Entire home/apt,1925,1,2,2024-12-07,1.87,41,360,2,
1297723029885350338,Charming studio in Green Point,39336836,Nicole,,Ward 115,-33.9101035,18.4124536,Entire home/apt,1440,2,0,,,19,234,0,
1297729582111138294,Newly built 4 bedroom home,48303994,Nicki,,Ward 59,-33.9891834,18.4570228,Entire home/apt,14352,10,0,,,53,318,0,
